,NLDAS_ID,sw_irrigation_vol,WRM_SUPPLY_acreft_OG,sw_avail_bias_corr,RIVER_DISCHARGE_OVER_LAND_LIQ_OG
0,x100y100,29.238255565588254,29.222084249523732,0.016171316064522046,0.17663483
1,x100y101,34.00507241866941,33.98626783207495,0.01880458659445594,2.7716057
2,x100y102,1.8499039121388163,1.8488806190049096,0.0010232931339066997,0.18101543
3,x100y103,22.707319320417184,22.694761430443652,0.012557889973532355,0.51248425
4,x100y104,50.594819074879645,50.56683520025659,0.02798387462305385,0.14045584
5,x100y105,10.414341007603708,10.408580934042273,0.005760073561434709,0.14633703
6,x100y106,171.60642311259267,171.51153921317888,0.09488389941378728,0.70549345
7,x100y107,1878.8162941598505,1877.7772836114589,1.0390105483916159,0.48666948
8,x100y108,23.981195485963834,23.967934427447837,0.013261058515997348,0.19268526
9,x100y109,1134.3397753048419,1133.7125346390396,0.6272406658022192,0.1054036
10,x100y110,144.10989829837305,144.03020518785647,0.07969311051658678,0.11222158
11,x100y111,5283.2692282806265,4642.78790115162,640.4813271290068,0.04681249
12,x100y112,345.0789253391027,344.8881129570909,0.19081238201175665,0.04268033
13,x100y113,30.278218771860416,30.261473148664,0.01674562319641737,0.06324126
14,x100y114,8.066393442303005,8.061932014994543,0.004461427308461552,1.7529566
15,x100y115,12834.616797130016,9401.830608826247,3432.7861883037694,0.006260237
16,x100y116,4782.639310599673,4779.993982345681,2.645328253992375,16.44044
17,x100y117,8.467969142356054,8.463285993748062,0.004683148607991683,0.07256872
18,x100y118,17.65238814967111,17.64262751306422,0.009760636606891637,0.31066754
19,x100y119,3.0015183512509527,2.999858401213445,0.0016599500375078513,0.07999406
20,x100y120,195.54809271356964,195.43994741535383,0.10814529821581687,0.13536759
21,x100y121,26.54508136046238,26.53040159410836,0.01467976635402124,0.22424749
22,x100y122,11.019159974108677,11.013066203947462,0.006093770161214707,0.16947636
23,x100y123,93.06648786948166,93.01501172701549,0.05147614246617138,0.36677903
24,x100y124,818.2872102202385,817.834657014605,0.45255320563353507,0.4820012
25,x100y125,274.96364021542576,274.8115700852466,0.1520701301791405,0.18503717
26,x100y126,54.657561114670095,54.62732959654164,0.030231518128452706,0.1357601
27,x100y127,14.987161302674954,14.978872418508002,0.008288884166951505,1.8017821
28,x100y128,1.9625157138225262,1.961430506850509,0.0010852069720173052,1.9283826
29,x100y129,10.466786414752768,10.460997323834928,0.0057890909178404115,0.08178496
30,x100y130,0.0,0.0,0.0,63.28813
31,x100y131,8.746533850492087,8.741696839156765,0.004837011335322217,0.0973026
32,x100y132,94.47965517431743,94.42740708072891,0.05224809358851701,0.24655482
33,x100y133,234.42403974356424,234.29437587785168,0.1296638657125584,0.0958412
34,x100y134,674.0523635386239,673.6795466067042,0.372816931919715,0.07563343
35,x100y135,536.3630716404076,536.0664712813291,0.2966003590785249,0.09136271
36,x100y136,1176.3042993778172,0.0,1176.3042993778172,
37,x100y137,2615.216044397955,1842.1011014378528,773.1149429601023,0.05082909
38,x100y138,2939.8706531273006,2458.7959785272155,481.074674600085,0.030452816
39,x100y139,2922.475582466086,2454.2562563083716,468.2193261577145,0.05764433
40,x100y140,5371.84310765516,5368.871789570971,2.971318084189079,0.010191228
41,x100y141,2943.491040201687,2941.863114800199,1.627925401488028,0.7198452
42,x100y142,1603.08984485684,1602.2031685125621,0.8866763442779302,1.2581214
43,x100y143,1524.6642787839212,1523.8209974903323,0.843281293588916,0.16295862
44,x100y144,10121.75276518675,10116.155379748761,5.597385437988123,3.4287202
45,x100y145,11157.53772196152,11151.366953406217,6.170768555302857,191.2708
46,x100y146,23769.690450990383,23756.545555562312,13.144895428071322,4.030889e-12
47,x100y147,13655.406445456461,13647.854649041736,7.551796414725686,5.3480976e-06
48,x100y148,349.20979659853367,349.0166504428781,0.19314615565559734,0.06919897
49,x100y149,116.20242466509376,116.13815606587916,0.06426859921459993,0.04793641
50,x100y150,8.323512859757498,8.31891005488497,0.004602804872527955,0.014836398
51,x100y151,4564.884565024202,4562.35956045092,2.525004573281876,23.963879
52,x100y152,22715.53040845111,22702.96932003356,12.561088417551218,0.9545871
53,x100y153,19144.127546798303,752.2064378925633,18391.92110890574,1.2245415e-07
54,x100y154,1534.553615542034,1363.046972095717,171.50664344631718,0.006648698
55,x100y155,275.8897215196707,275.7371331192731,0.15258840039757615,0.97021806
56,x100y156,346.79089163379257,346.5991067479054,0.19178488588715936,0.14966102
57,x100y157,0.12065118874374291,0.1205844734183359,6.671532540700187e-05,0.15649396
58,x100y158,568.5181733129727,568.2036902832839,0.31448302968885855,9.691451
59,x100y159,12.550514494457593,12.543573983878359,0.0069405105792341715,1.055977
60,x100y160,0.9652095099499435,0.9646757873466872,0.000533722603256237,0.45539364
61,x100y161,1473.8680415366102,1473.052868902921,0.8151726336891443,2.138744
62,x100y162,1395.0217897096318,1394.2501926713448,0.7715970382869273,0.06480103
63,x100y163,7240.1409289659905,7236.1362984452535,4.00463052073701,27.246588
64,x100y164,830.7365811077881,830.2772038542629,0.4593772535251901,38.622684
65,x100y165,0.0,0.0,0.0,0.066711925
66,x100y166,0.6032559437187145,0.6029223318125027,0.0003336119062118392,0.0800739
67,x100y167,0.0,0.0,0.0,0.26674083
68,x100y168,60.84518881605221,60.811542382209204,0.033646433843003365,0.5260765
69,x100y169,178.15548334592,178.05695206521258,0.09853128070741946,0.22635992
70,x100y170,0.7239071324624574,0.7235067699516616,0.000400362510795782,0.3831998
71,x100y171,2.292372586131115,2.2911051007859125,0.0012674853452026014,0.6931859
72,x100y172,2.6796254311526413,2.678143636275039,0.0014817948776024714,0.5314125
73,x100y173,1209.3954889061165,1208.7266178882614,0.6688710178550537,2.475172
74,x100y174,1035.5438074585047,1034.971119819535,0.5726876389696827,0.43550235
75,x100y175,0.7239071324624574,0.7235067699516616,0.000400362510795782,0.8712016
76,x100y176,5.426119378161979,5.423118451769128,0.0030009263928505447,5.1778455
77,x100y177,5.409849419885878,5.406857291343252,0.0029921285426262045,3.8269725
78,x100y178,1.459504675340401,1.4586974388083223,0.0008072365320788144,1.6443692
79,x100y179,42.85644305521043,42.83274100413407,0.0237020510763557,0.37166396
80,x100y180,311.66904169461856,311.49667575426844,0.17236594035011876,0.5897686
81,x100y181,232.33100672398427,232.2025069648601,0.12849975912416767,0.060680185
82,x100y182,83.30036368933366,83.25429646766352,0.046067221670142544,26.032236
83,x100y183,670.2500709076579,669.8793933436801,0.37067756397777885,5.2836795
